id,date,tweet,lat,long,region
UK14714089,04/05/2016,That was the Most inept- out of their depth performance I have ever seen from a semi final performance. Embarrassing for #mcfc,53.2483155,-1.401004875,em
UK14714224,04/05/2016,Fuck off that performance sums up city under that fucking balloon pellegrini no urgency no plan b but hey he's a charming man fuck off #mcfc,53.37865449,-2.16043774,nw
UK14714349,04/05/2016,"#MCFC flopped out. No fight, no bookings, no pressure. Madrid scored and game was over. Frustrating really. #ManCity #RealMadrid",52.51726188,-1.719384485,wm
UK14714568,04/05/2016,City asking what time do we kick off \ud83d\ude02\ud83d\ude02 @user #mufc,53.40947266,-2.111456334,nw
UK14714813,04/05/2016,One goal. One fuckin goal. #GUTTED #RealvCity #MCFC,53.44157717,-2.326362419,nw
UK14714938,04/05/2016,"Updated #ucl Outright  Real Madrid 8\/11, Atletico Madrid 11\/10  Pep Guardiola 4\/1 to win Champs League during 3yr #mcfc contract  @user",51.64152483,-0.036608197,lon
UK14715050,04/05/2016,Fair play city 1-0 away at Real Madrid wasn't a bad result a couple of years ago. Gives us a good building block for next year @user #mcfc,53.42964255,-2.112300133,nw
UK14715172,04/05/2016,Disappointing effort by #MCFC think they'll feel that was a lost opportunity #RealVCity,56.13291648,-3.946434893,sco
UK14715241,04/05/2016,The most pathetic attempt of reaching a final I've ever witnessed #MCFC #RMAMCI,50.74264142,-3.546118726,sw
UK14715338,04/05/2016,Yesssssss So all #MUFC need to do now is Finnish 4th and nothing anyone can do to stop us now.... #GGMU,54.55291851,-5.828142727,ni
UK14715690,04/05/2016,Looks like #MCFC &amp; #Guardiola are a match made in losing in the Championship League semi-finals heaven.,50.38221031,-4.077743268,sw
UK14715844,04/05/2016,Not enough done going forward...out with a whimper... #mcfc,53.5650926,-2.181203339,nw
UK14716630,04/05/2016,#MCFC out with a whimper. Embarrassing in a Euro Semi,52.92464679,-1.150185393,em
UK14716904,04/05/2016,"Needed to be more direct, no use having your lethal striker stood on the half way line when you're attacking \ud83d\ude21\ud83d\udc99\ud83d\udc4d\u26bd\ufe0f\ud83d\ude04 @user #MCFC",53.42468526,-2.113763208,nw
UK14717612,04/05/2016,Air fare and Milan accommodation going cheap ... #mcfc,52.06777054,-0.678869875,se
UK14718089,04/05/2016,They say going out on a whimper. I Agree-ish. But they played to a game plan. To defend well and grab one goal. And nearly happened. #MCFC,53.59202971,-2.599292364,nw
UK14718381,04/05/2016,I wonder if Aguero regrets leaving Atleti. He could have stayed and won a league title and been to two Champions League finals... #MCFCvsRM,51.46330579,-0.226771826,lon
UK14718488,04/05/2016,"Think best we show Pellegrini the door &amp; let Brian Kidd take last 2 games, if not I doubt we'll be playing CL football next season!! #MCFC",53.4420251,-2.16717104,nw
UK14718750,04/05/2016,"What a way to go out, in meek, mild &amp; abject surrender. A grossly disappointing effort lacking courage, endeavour &amp; quality from #MCFC.",53.40551498,-3.072329512,nw
UK14718937,04/05/2016,Can't wait to see the back of him and half the fucking fairies that play for him. Soft and brainless #MCFC,53.54512329,-2.155082393,nw
UK14719213,04/05/2016,After losing Kompany it was always going to be tough. We missed Silva with De Bruyne then having to play out left where less effective #mcfc,53.57670224,-3.063079856,nw
UK14719278,04/05/2016,So 8 changes at Southampton risking top four was all for that performance tonight? Not good enough. That's why your off Manuel! #mcfc,53.41700686,-2.311271829,nw
UK14719363,04/05/2016,You cannot deny the excellent show put on tonight...from the 3900 Blues who chanted til the last second...Just so disappointing @user #mcfc,53.51251737,-2.023809205,nw
UK14719454,04/05/2016,Love the fact United &amp; Liverpool fans commenting about City like they're relevant anymore \ud83d\ude02 Tinpot mentality that #MCFC,52.27633197,-1.556419828,wm
UK14719478,04/05/2016,Sadly uninspiring and uninspired like our #MCFC manager tonight but hey ho here's to next season supporting our beloved Blues !!,53.68683969,-2.706624977,nw
UK14719585,04/05/2016,Ten defeats in the league tells us where this team is at. Coasting at the moment and performances reflect that. Fourth in real doubt #mcfc,53.41863174,-2.318821108,nw
UK14719593,04/05/2016,Great achievement reaching the semis Don't wanna say too much about tonight but let's just say I'm looking forward to next season #MCFC,51.87083905,0.679763847,eoe
UK14719962,04/05/2016,Proud of what #MCFC have achieved in Europe this season. Proved everyone including myself wrong. Better coach should lead to better things.,55.91346474,-3.233719598,sco
UK14719984,04/05/2016,Did not recognise that as a #MCFC side tonight made worse by not playing in blue shirts !! Sad and disappointing end to our season,53.68464266,-2.685166564,nw
UK14720017,04/05/2016,Heard the one about Kevin De Bruyne playing like Trevor Sinclair? #mcfc,53.54382402,-2.064099,nw
UK14720058,04/05/2016,"No #ChampionsLeague final for \""Pound #Sterling \""... Was worth leaving #LFC  for wasn't it? #UEFAChampionsLeague https:\/\/t.co\/DOh8BptLss",53.33671719,-3.118739775,nw
UK14720292,04/05/2016,"City getting to Semi Finals, United can't get out a group with Cska, Wolfsburg &amp; PSV. The difference #MCFC",52.28108078,-1.571969798,wm
UK14720555,04/05/2016,And City fans claim #mufc play boring football?!,53.20898958,-1.2026172,em
UK14720884,04/05/2016,"Man City fans tonight getting a taste of the shite, flaccid football we've endured the last 18 months. #EFC Pellegrini, no ta!!! \ud83d\ude12",53.38573349,-2.988497642,nw
UK14721331,04/05/2016,Pathetic from #mcfc went out without a fight. What was the point in even turning up?,54.88671795,-1.559571342,ne
UK14721512,04/05/2016,I found more excitement putting the bin out in added time #mcfc #RMAMCI,52.9177526,-1.1440783,em
UK14721741,04/05/2016,This was one of the biggest games for most of the city players but the way they played was utterly disappointing #MCFCvsRM #UCL,51.91245641,-0.428104722,eoe
UK14722753,04/05/2016,"Ironic that City complained that BT Sport had 'forgotten' about them in their coverage, after that. Footballing dirty protest maybe? #mcfc",53.72631342,-2.221734254,nw
UK14723928,04/05/2016,24hrs from now I hope to be celebrating #LFC's win in #EuropaLeague and #SNP victory in #Scotland. Onwards and upwards people,55.11404832,-3.355567367,sco
UK14724369,04/05/2016,Pellegrini seemed content defending a 1 nil loss for the second half. Did he miscalculate again. #rollonnextseason #mcfc,53.58296614,-2.359216872,nw
UK14724494,04/05/2016,Getting nervous already about tomorrow night ahahah \u26bd\ufe0f#LFC #SEMIFINAL,51.97048981,-0.20004393,eoe
UK14724544,04/05/2016,Too many went missing when #MCFC needed them the most. Amazing to reach the Semi-final but papered over cracks #Pep has some work to do!,51.66292929,-3.000489984,wal
UK14725030,04/05/2016,"We were that bad, I've now found myself agreeing with @user I feel like I need a shower. #MCFC",53.38883003,-2.476209061,nw
UK14725235,04/05/2016,#mcfc went out of the #UEFAChampionsLeague with a whimper. They should've been fighting as if for their lives in the last 20 mins.,53.57743105,-2.137988985,nw
UK14725517,04/05/2016,@user @user I was appalled myself watching that tbf! No night no spirit showed nothing to what got you to the Semi's #mcfc,51.54202153,-2.698403787,sw
UK14725736,04/05/2016,@user lazy mofo stay in madrid. @user is chopping heads #mcfc #MCFCvsRM #ChampiosLeague @user https:\/\/t.co\/bkZAvJONXA,53.44060644,-2.176734092,nw
UK14726365,04/05/2016,Depressing to have come so far only to go out with not so much as a whimper. #mcfc,54.63806956,-5.99453382,ni
UK14726372,04/05/2016,"In case the world was wondering why a 5000-1 shot just won the #PremierLeague, see that #MCFC performance.",51.4129941,-0.100687259,lon
UK14726709,04/05/2016,Everytime we won the ball back there was no movement offering an option for the guy on the ball. Joe Hart top quality as he always is. #mcfc,53.42877871,-2.877202196,nw
UK14734593,04/05/2016,Cant be the only blue dreading the Arsenal match on sunday now #MCFC,53.58089879,-2.250556809,nw
UK14736734,04/05/2016,"Well deserved final for #RealMadrid! #ManCity was too poor, not even a shot on target in 180'! Disappointing #RMCF #MCFC #RealvCity #UCL",51.51117783,-0.182975853,lon
UK14738983,04/05/2016,#lfc if there is one thing for sure Klopp knows that playing the Liverpool way will get us to the final  &amp; that the Kop will play their part,50.19960799,-5.456865877,sw
UK14743949,04/05/2016,This time tomorrow we will be celebrating #lfc getting to the final @user cheeky pint in the pub after before Paul\u2019 drives home lol,53.823333,-1.816063211,yo
UK14747131,04/05/2016,#Klopp hasn't bought a player yet If I was misticMag.I'd predict Winning fuckn everything in the next 3 year's #LFC https:\/\/t.co\/5R8GCuxUbL,55.03305544,-7.312646261,ni
UK14747369,04/05/2016,Sat here still tryna figure out where Ya Ya Toure and Aguero were playing tonight... Competition to see who could drop deepest! #mcfc #ucl,51.59189299,-2.085813688,sw
UK14748267,04/05/2016,Only English team left in Europe \ud83d\ude09 Off to Anfield with @user tomorrow evening #LFC,51.51911005,-0.008291204,lon
UK14748452,04/05/2016,I expect people on the season ticket waiting list to be contacted shortly #mufc,53.38583005,-2.361527616,nw
UK14748995,04/05/2016,"If its true Woodward has said you can be our manager in 2017, then whats the difference giving LVG another year? pointless! #MUFC",51.79219345,-0.069269154,eoe
UK14749993,04/05/2016,Better side won. Didn't offer enough. Disappointing but not heart broken. We've not been good enough all season. Onward and upward #Mcfc,53.39956301,-2.328140262,nw
UK14751540,04/05/2016,"I'd actually pre order the United away top if I got a final ticket but they can fuck right off, cunts aren't getting another penny #mufc",53.77735613,-2.85678927,nw
UK14751781,04/05/2016,Think lots of #LFC fans are underestimating Villarreal. Finishing 4th in the strongest league while we finish 7th\/8th. They are favourites,53.82311677,-3.043432396,nw
UK14753311,04/05/2016,Snooze alert. Big day tomorrow with polling day and then the big one. Don\u2019t forget to vote. #AE16 #LFC,54.51036587,-5.896775805,ni
UK14760576,04/05/2016,"Tbh; not including a select few, man for man Real have better players. Campaign to be proud of though #MCFC",53.55035873,-1.07876029,yo
UK14760578,04/05/2016,Great gallery of pics from training at Melwood today via @user https:\/\/t.co\/TMtN3Dyw7U #LFC,53.39321885,-2.938283398,nw
UK14764464,04/05/2016,"Been a grim 24 hrs, @user have a buzzer beating 3 pointer then lose in OT and @user  lose to a deflected OG \ud83d\ude10\ud83d\udd2b #RapsVsHeat #MCFCVsRMFC",53.84803337,-1.64843305,yo
UK14770299,05/05/2016,Nothing better than being #drunk but there's nothing worse than watching the match hungover!? But I will watch them if I'm dead #LFC #YNWA,54.97505809,-7.326577141,ni
UK14776579,05/05/2016,Thursday is here !! #LFC to roll to a convincing win !! \u26bd\ufe0f,53.35821906,-2.195755026,nw
UK14780436,05/05/2016,Morning all xx #matchday  #lfc #EuropaLeague  #semifinal  #livvill #ynwa  #coyr  #theKloppEffect,53.49641889,-2.116640799,nw
UK14781204,05/05/2016,Here's @user 's snack (!) before going to the #MCFCvsRM match #polyphenols  https:\/\/t.co\/94cW1YKki4,53.40625586,-3.194388444,nw
UK14790081,05/05/2016,Buzzing to hear Anfield rocking tonight!@user @user @user #LFC #YNWA #WEGOAGAIN,51.11781441,-0.573679884,se
UK14790083,05/05/2016,Our whole season &amp; next is riding on this match\u2026hopefully I can say the same when we go into the final \ud83d\ude4f\ud83c\udffe #LFC #YNWA https:\/\/t.co\/niFr5gSWYv,51.58089895,-0.218529735,lon
UK14791570,05/05/2016,"\""Jose Mourinho asked to wait a year before taking over at Old Trafford\""  I loathe Woodward.  https:\/\/t.co\/DVFLr9yy6G #MUFC",51.47125823,-0.139713581,lon
UK14793517,05/05/2016,Sick of reading about #Mourinho now. If United don't swallow their pride n go get him this summer they deserve to do a Liverpool. #Mufc,54.57844353,-1.25040071,ne
UK14795090,05/05/2016,Trying to distract myself from football until later this evening......#LFC #nervous \ud83d\ude33\ud83d\ude48\ud83d\ude29\ud83d\ude2c\ud83d\ude4f\u26bd\ufe0f\u2618,53.2800913,-3.055245955,nw
UK14795729,05/05/2016,"Nerves are already kicking in, tonight is massive! Time to stand up and be counted #LFC",51.51018354,-0.145111169,lon
UK14795909,05/05/2016,"@user you're our shining star lad, show the world tonight how good we know you are! #LFC",51.52632806,-0.141782492,lon
UK14798650,05/05/2016,Just seen a clip of Ronaldo's film where he sits there screeching Rihanna's 'Stay'..never wanted to punch anyone in the gob as much #MCFC,53.51903993,-2.025840304,nw
UK14803435,05/05/2016,According to the times city haven't won a trophy this season. Shows how little they think of the league cup @user #leaguecup #mcfc,51.5232486,-0.130315785,lon
UK14806815,05/05/2016,Can someone tell me why United are considering keeping LvG for another season?  Do we now consider this season a success?? #surlynot #MUFC,51.38346511,0.464781741,se
UK14808567,05/05/2016,Looking forward to yet another Anfield special tonight! @user #LFC #LFCFamily #YNWA #EuropaLeague #KloppForTheKop,51.5181862,-0.081429468,lon
UK14809985,05/05/2016,Awaiting yet another Anfield special :)! @user #LFC #YNWA #EuropaLeague  https:\/\/t.co\/BfIVeXXcyO,51.52018305,-0.095292332,lon
UK14817135,05/05/2016,Lets get back to winning ways..... #liverpool #mycity #lfc #liverpoolfc #weareliverpool\u2026 https:\/\/t.co\/NGu44g8Nuu,53.4167,-3,nw
UK14830362,05/05/2016,@user &amp; @user ask Juan Mata all the pressing questions. Essential listening https:\/\/t.co\/odZBTScJbr #mufc,54.13215352,-3.188146853,nw
UK14831465,05/05/2016,another boring inept display from our overpaid paid bunch of prima-donna's  last night #mcfc. Sick of them all,51.80884804,-4.967328569,wal
UK14841557,05/05/2016,"The nerves are already kicking in, come on boys get us through to a European final! \u270a\ud83c\udffe#LFC",51.52675978,0.025103437,lon
UK14843738,05/05/2016,"Buzzing for the game tonight!!! Oh that's right, I'm working. #LFC #perksofthejob",51.2950414,-0.026102805,lon
UK14845048,05/05/2016,Showing @user v @user tonight @user AND @user tonight!! #ynwa #lfc\u2026 https:\/\/t.co\/6PqdCwXQYv,53.40258279,-2.98856681,nw
UK14846821,05/05/2016,"Absolutely gutted, I've missed our last 5 big games with work. Gonna miss 2night aswell. Relying on my #LFCfamily 4 updates #YNWA #LFCVIL",53.41231424,-2.802767419,nw
UK14852638,05/05/2016,@user very excited as I'm going to the match !! #lfc YNWA,53.42876842,-2.931047352,nw
UK14852971,05/05/2016,Welcome to our VIP @user group arriving for the @user match tonight!  #LFCVIL #Liverpool https:\/\/t.co\/zTkrIPkdg3,53.42146645,-2.971704077,nw
UK14853806,05/05/2016,A An afternoon chilling in the sun then off to Anfield for an ear bashing thriller ...if carlsberg did Thursdays...cmon redmen #lfc,53.45734479,-3.020288349,nw
UK14855572,05/05/2016,"So, who's looking forward to tonight's huge #EuropaLeague tie? Let's hope this man's on form for #LFC! #YNWA #LIVVIL https:\/\/t.co\/1XUcZrn1vM",51.50905261,-0.099188855,lon
UK14855684,05/05/2016,Welcome to our VIP @user group arriving for the @user match tonight!  #LFCVIL #Liverpool https:\/\/t.co\/b4tS2VaQEf,53.39327483,-2.991998276,nw
